2MASS Point Source Catalogue, output (on a total of 470,992,970 sources)

	316.096280	28.522673	0.4600	21 04 23.1072	+28 31 21.623	21042310+2831216 	14.099	0.028	13.524	0.030	13.392	0.041	AAA	222	111	000	0	0
	316.108349	28.519917	0.4740	21 04 26.0038	+28 31 11.701	21042600+2831117 	17.184	0.226	16.498	0.235	15.514	0.205	DDD	222	111	000	0	0
	316.109997	28.517178	0.5030	21 04 26.3993	+28 31 01.841	21042639+2831018 	16.333	0.122	15.999	0.152	15.343	0.190	BBC	222	111	000	0	0
	316.103312	28.507856	0.5090	21 04 24.7949	+28 30 28.282	21042479+2830282 	16.692	0.150	16.125	0.173	15.362	0.000	BCU	220	110	000	0	0
	316.091831	28.523212	0.6320	21 04 22.0394	+28 31 23.563	21042203+2831235 	16.117	0.089	15.837	0.143	15.568	0.220	ABD	222	111	000	0	0
	316.092583	28.507591	0.6560	21 04 22.2199	+28 30 27.328	21042221+2830273 	16.409	0.129	15.962	0.170	14.697	0.000	BCU	220	110	000	0	0
	316.111029	28.523577	0.7160	21 04 26.6470	+28 31 24.877	21042664+2831248 	14.885	0.037	14.322	0.042	14.348	0.075	AAA	222	111	000	0	0
	316.086556	28.520269	0.7810	21 04 20.7734	+28 31 12.968	21042077+2831129 	14.924	0.043	14.474	0.047	14.403	0.086	AAA	222	111	000	0	0
	316.113029	28.508799	0.7870	21 04 27.1270	+28 30 31.676	21042712+2830316 	14.546	0.034	13.899	0.033	13.755	0.049	AAA	222	111	000	0	0
	316.101322	28.502621	0.8030	21 04 24.3173	+28 30 09.436	21042431+2830094 	14.347	0.027	13.818	0.037	13.706	0.047	AAA	222	111	000	0	0
	316.105702	28.528715	0.8100	21 04 25.3685	+28 31 43.374	21042536+2831433 	14.237	0.028	13.954	0.036	13.922	0.057	AAA	222	111	000	0	0
	316.087543	28.524626	0.8600	21 04 21.0103	+28 31 28.654	21042101+2831286 	14.643	0.034	13.905	0.029	13.705	0.042	AAA	222	111	000	0	0
	316.089414	28.503454	0.9550	21 04 21.4594	+28 30 12.434	21042145+2830124 	16.437	0.122	15.780	0.121	15.486	0.000	BBU	220	110	000	0	0
